ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4196466,Source1,2,2022-12-08 19:20:00.000000000,2022-12-08 19:35:30.000000000,37.766317,-122.405257,37.7442,-122.405614,1.528,Slow traffic on James Lick Fwy S - US-101 S from I-80 (US-101) to I-280/Alemany Blvd (US-101) due to accident.,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-08 18:56:00,54.0,54.0,69.0,30.15,10.0,SSE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4200010,Source1,2,2022-12-05 04:55:00,2022-12-05 07:04:06,37.740533,-122.407991,37.740037,-122.408094,0.035,Accident on James Lick Fwy S - US-101 S from Army St/Potrero Ave (US-101) to I-280/Alemany Blvd (US-101).,James Lick Fwy S,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2022-12-05 04:56:00,52.0,52.0,93.0,30.01,10.0,SSE,7.0,0.02,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4202085,Source1,2,2022-12-28 08:13:00.000000000,2022-12-28 09:53:53.000000000,37.75233,-122.402836,37.76181500000001,-122.405858,0.676,Incident on US-101 NB near EXIT 33A Drive with caution.,James Lick Fwy N,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-12-28 07:53:00,42.0,42.0,92.0,30.04,9.0,E,3.0,0.0,Shallow Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4209843,Source1,2,2022-12-07 08:12:00,2022-12-07 10:38:43,37.712098,-122.396042,37.693415,-122.39176299999998,1.312,Accident on James Lick Fwy S - US-101 S - Bayshore Fwy S from 3rd St/Bayshore Blvd (US-101) to Sierra Point Rd (US-101).,James Lick Fwy S,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-12-07 07:56:00,45.0,45.0,97.0,30.19,10.0,SSE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4209894,Source1,2,2022-11-23 19:32:00,2022-11-23 22:01:45,37.757592,-122.394075,37.757597,-122.394614,0.029,Accident on 22nd st from I-280 S to Texas St.,22nd St,San Francisco,San Francisco,CA,94107-3462,US,US/Pacific,KOAK,2022-11-23 19:53:00,52.0,52.0,83.0,30.16,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-4211817,Source1,2,2022-12-06 19:08:00,2022-12-06 20:29:47,37.773007,-122.409558,37.772538,-122.410128,0.045,Incident on HARRISON ST near 9TH ST Drive with caution.,Harrison St,San Francisco,San Francisco,CA,94103-4421,US,US/Pacific,KSFO,2022-12-06 18:56:00,53.0,53.0,80.0,30.07,10.0,NE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4214095,Source1,2,2022-12-31 11:17:00,2022-12-31 19:34:30,37.777532,-122.402179,37.82008,-122.3411,4.445,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from 7th St/Bryant St (I-80) to Bay Bridge Toll Plz (I-80) due to accident.,Oak Grove St,San Francisco,San Francisco,CA,94107-1019,US,US/Pacific,KOAK,2022-12-31 11:06:00,55.0,55.0,100.0,29.73,2.0,CALM,0.0,0.05,Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4214317,Source1,2,2022-11-18 07:14:30,2022-11-18 07:59:00,37.762797,-122.405273,37.769468,-122.411172,0.562,Slow traffic on Central Skwy N - James Lick Fwy N - US-101 N - Central Fwy from Army St/Potrero Ave (US-101) to I-80 (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-11-18 06:53:00,39.0,36.0,89.0,30.13,10.0,E,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4217506,Source1,2,2022-11-16 12:10:00.000000000,2022-11-16 20:25:00.000000000,37.770949,-122.405755,37.805762,-122.369655,3.11,Stationary traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from US-101 (I-80) to Treasure Island Rd (I-80) due to accident.,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-16 11:56:00,63.0,63.0,28.0,30.34,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4219491,Source1,2,2022-12-15 15:21:00,2022-12-15 16:40:17,37.81115413,-122.36399531,37.80829413,-122.36703531,0.258,Incident on I-80 WB near TI Drive with caution.,Bay Brg,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-12-15 14:53:00,53.0,53.0,59.0,30.14,10.0,SW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4219567,Source1,2,2022-11-23 14:58:30,2022-11-23 16:21:30,37.71056,-122.456816,37.721209,-122.448027,0.879,Slow traffic on John F Foran Fwy - I-280 N from Saint Charles Ave (I-280) to Geneva Ave (I-280) due to accident.,I-280 N,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-11-23 14:56:00,67.0,67.0,47.0,30.12,10.0,NW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4220898,Source1,2,2022-11-08 10:37:00,2022-11-08 10:52:00,37.800811,-122.374987,37.810686,-122.364393,0.894,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E from Fremont St/Harrison St (I-80) to Macalla Rd/Hillcrest Rd (I-80) due to accident.,Alameda Main Street - Pier 41,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-11-08 10:53:00,52.0,52.0,83.0,29.58,10.0,S,16.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4225670,Source1,2,2022-12-09 12:33:30,2022-12-09 20:21:30,37.729113,-122.40321,37.762797,-122.405273,2.33,Stationary traffic on James Lick Fwy N - US-101 N from Bacon St (US-101) to Vermont St (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-12-09 12:56:00,52.0,52.0,80.0,30.14,10.0,ENE,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4226348,Source1,2,2022-11-08 20:11:00,2022-11-08 22:18:53,37.76276,-122.393629,37.761483,-122.393486,0.089,Incident on PENNSYLVANIA AVE near 18TH ST Right shoulder closed.,Pennsylvania Ave,San Francisco,San Francisco,CA,94107-2527,US,US/Pacific,KOAK,2022-11-08 19:53:00,49.0,45.0,80.0,29.72,9.0,S,8.0,0.1,Light Rain,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-4226695,Source1,2,2022-11-05 16:10:00,2022-11-05 18:31:30,37.724015,-122.401476,37.688404,-122.390669,2.53,Slow traffic on James Lick Fwy S - US-101 S - Bayshore Fwy S from Bacon St (US-101) to Sierra Point Rd (US-101) due to accident.,James Lick Fwy S,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-11-05 15:56:00,64.0,64.0,75.0,30.04,10.0,VAR,5.0,0.0,Cloudy,False,False,False,False,True,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-4227817,Source1,2,2022-12-30 00:49:00,2022-12-30 02:07:20,37.802618,-122.457465,37.802963,-122.45573799999998,0.097,Incident on US-101 SB near MAIN POST TUNL Expect delays.,Presidio Pkwy,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2022-12-30 00:56:00,57.0,57.0,93.0,29.92,3.0,SE,8.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4229281,Source1,2,2022-12-21 12:17:30,2022-12-21 19:34:30,37.740341,-122.407851,37.766494,-122.405081,1.813,Stationary traffic on Central Skwy N - James Lick Fwy N - US-101 N - Central Fwy from I-280/Alemany Blvd (US-101) to I-80 (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2022-12-21 11:56:00,52.0,52.0,74.0,30.27,10.0,NNE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4229282,Source1,2,2022-10-03 15:11:30,2022-10-03 18:51:00,37.743412,-122.406031,37.766494,-122.405081,1.596,Stationary traffic on Central Skwy N - James Lick Fwy N - US-101 N - Central Fwy from I-280/Alemany Blvd (US-101) to I-80 (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2022-10-03 14:56:00,69.0,69.0,58.0,30.02,10.0,WNW,23.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4230708,Source1,2,2022-10-11 07:53:00.000000000,2022-10-11 09:13:36.000000000,37.751214,-122.476147,37.752383,-122.476235,0.081,Incident on CA-1 NB near ORTEGA ST Drive with caution.,19th Ave,San Francisco,San Francisco,CA,94116-1250,US,US/Pacific,KSFO,2022-10-11 07:56:00,55.0,55.0,89.0,29.97,10.0,WSW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4231290,Source1,2,2022-10-01 22:45:30.000000000,2022-10-01 23:20:00.000000000,37.76905417,-122.40946412,37.77093417,-122.40574412,0.241,Stationary traffic from US-101 S to San Francisco-Oakland Bay Bridge / I-80 E due to accident.,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-10-01 22:56:00,63.0,63.0,75.0,29.89,10.0,SW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4233676,Source1,2,2022-12-31 13:41:00,2022-12-31 19:35:00,37.78322,-122.39491,37.821949,-122.326346,4.601,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from 4th St/5th St (I-80) to Bay Bridge Toll Plz (I-80) due to accident.,I-80 E,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2022-12-31 13:51:00,52.0,52.0,88.0,29.62,0.5,NE,18.0,0.37,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4234725,Source1,2,2022-10-01 12:25:30,2022-10-01 12:50:30,37.76946187,-122.41115928,37.76966187,-122.41608928,0.27,Stationary traffic on Central Skwy N - US-101 N - Central Fwy from I-80/James Lick Fwy (Central Skwy/US-101) to S Van Ness Ave (Central Skwy/US-101) due to accident.,Division St,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-10-01 11:56:00,65.0,65.0,73.0,29.86,10.0,NE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4235709,Source1,2,2022-12-20 18:50:00,2022-12-20 20:12:04,37.744266,-122.399024,37.744982,-122.400352,0.088,Incident on JERROLD AVE near HOUSE 2200 Drive with caution.,Jerrold Ave,San Francisco,San Francisco,CA,94124-1010,US,US/Pacific,KSFO,2022-12-20 18:56:00,51.0,51.0,66.0,30.3,10.0,NW,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4239876,Source1,2,2022-11-06 19:52:00.000000000,2022-11-06 21:17:19.000000000,37.804261,-122.448187,37.80449,-122.448239,0.016,Incident on LYON ST near HOUSE 3601 Drive with caution.,Lyon St,San Francisco,San Francisco,CA,94123-1020,US,US/Pacific,KSFO,2022-11-06 19:56:00,55.0,55.0,74.0,29.82,10.0,SSW,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4240184,Source1,2,2022-12-01 00:47:00.000000000,2022-12-01 01:25:00.000000000,37.71182656,-122.45383859,37.72576656,-122.44617859,1.05,Slow traffic on John F Foran Fwy - I-280 N from Sickles Ave (I-280) to Geneva Ave (I-280) due to accident.,I-280,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-12-01 00:56:00,50.0,50.0,74.0,29.86,10.0,ESE,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4242964,Source1,2,2022-10-04 08:23:30,2022-10-04 10:48:00,37.766317,-122.405257,37.7442,-122.405614,1.528,Slow traffic on James Lick Fwy S - US-101 S from I-80 (US-101) to I-280/Alemany Blvd (US-101) due to accident.,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-10-04 07:56:00,58.0,58.0,90.0,30.04,10.0,W,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4248912,Source1,2,2022-11-07 17:40:00,2022-11-07 20:03:56,37.73748994,-122.40223288,37.73173994,-122.40432288,0.413,Accident from I-280 S to I-280 N.,I-280,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2022-11-07 17:56:00,53.0,53.0,66.0,29.83,10.0,SSE,9.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4252960,Source1,2,2022-12-09 17:13:00,2022-12-09 18:35:07,37.723437,-122.400079,37.72284000000001,-122.400466,0.046,Incident on WHEAT ST near HOUSE 35 Drive with caution.,Wheat St,San Francisco,San Francisco,CA,94124-3131,US,US/Pacific,KSFO,2022-12-09 16:56:00,52.0,52.0,71.0,30.06,10.0,CALM,0.0,0.0,Cloudy,False,False,True,False,False,False,False,False,True,False,False,False,False,Night,Day,Day,Day
A-4256673,Source1,2,2022-12-23 14:32:00,2022-12-23 16:41:36,37.76523471,-122.40489364,37.76946471,-122.41117364,0.451,Accident on Central Skwy N - US-101 N - Central Fwy from Vermont St (US-101) to I-80 (US-101).,US-101,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-23 14:56:00,55.0,55.0,80.0,30.21,7.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4256749,Source1,2,2022-11-02 23:23:00,2022-11-02 23:57:30,37.73156762,-122.42341161,37.72988762,-122.44005161,0.917,Slow traffic on I-280 S - John F Foran Fwy S from Alemany Blvd (I-280) to Monterey Blvd/San Jose Ave (I-280) due to accident.,I-280,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-11-02 22:56:00,51.0,51.0,71.0,30.09,10.0,WNW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4265177,Source1,2,2022-12-09 18:39:00,2022-12-09 20:02:11,37.767886,-122.405471,37.768452,-122.406152,0.054,Incident on US-101 NB near 9TH ST Right lane blocked. Expect delays.,Central Fwy,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-09 18:56:00,52.0,52.0,71.0,30.04,10.0,NW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4271463,Source1,2,2022-12-31 12:34:00,2022-12-31 19:34:30,37.770949,-122.405755,37.821613,-122.330131,5.413,Slow traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from US-101 (I-80) to Bay Bridge Toll Plz (I-80) due to accident.,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-31 12:56:00,55.0,55.0,93.0,29.62,2.0,NNW,26.0,0.3,Heavy Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4274914,Source1,2,2022-11-16 17:14:30,2022-11-16 20:11:00,37.729113,-122.40321,37.76613,-122.405027,2.56,Stationary traffic on Central Skwy N - James Lick Fwy N - US-101 N - Central Fwy from Bacon St (US-101) to I-80 (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-11-16 16:56:00,59.0,59.0,42.0,30.3,10.0,WNW,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4275926,Source1,2,2022-10-01 23:38:00,2022-10-01 23:51:00,37.77216554,-122.40663171,37.76630554,-122.40524171,0.412,Slow traffic on James Lick Fwy S - I-80 W from 7th St/Bryant St (I-80) to US-101 (I-80) due to accident.,I-80,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-10-01 23:56:00,63.0,63.0,75.0,29.89,10.0,SSW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4277601,Source1,2,2022-11-05 14:04:00,2022-11-05 19:15:00,37.770949,-122.405755,37.790338,-122.386241,1.712,Stationary traffic on San Francisco-Oakland Bay Brg E - I-80 E - James Lick Fwy N from US-101 (I-80) to Treasure Island Rd (I-80) due to accident.,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-11-05 13:56:00,63.0,63.0,75.0,30.09,10.0,WSW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4279752,Source1,2,2022-12-19 08:35:00,2022-12-19 10:40:52,37.77454,-122.390038,37.774487,-122.391615,0.086,Incident on CHANNEL ST near HOUSE 110 Drive with caution.,Channel St,San Francisco,San Francisco,CA,94158-1602,US,US/Pacific,KOAK,2022-12-19 08:53:00,41.0,36.0,86.0,30.29,7.0,E,7.0,0.0,Mostly Cloudy,True,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-4281605,Source1,2,2022-12-19 08:32:00,2022-12-19 10:15:22,37.721855,-122.454124,37.72347,-122.454119,0.112,Incident on LEE AVE near HOUSE 229 Drive with caution.,Lee Ave,San Francisco,San Francisco,CA,94112-2346,US,US/Pacific,KSFO,2022-12-19 08:56:00,42.0,38.0,89.0,30.27,4.0,SE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4283663,Source1,2,2022-12-07 07:15:30.000000000,2022-12-07 12:45:00.000000000,37.730382,-122.403964,37.75748400000001,-122.403902,1.873,Slow traffic on James Lick Fwy N - US-101 N from Bacon St (US-101) to Vermont St (US-101) due to accident.,James Lick Fwy N,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2022-12-07 06:56:00,43.0,43.0,93.0,30.17,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4284038,Source1,2,2022-12-02 11:26:00.000000000,2022-12-02 11:39:00.000000000,37.766317,-122.405257,37.760708,-122.40647,0.393,Slow traffic on James Lick Fwy S - US-101 S from I-80 (US-101) to Army St/Potrero Ave (US-101) due to accident.,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2022-12-02 10:56:00,48.0,45.0,68.0,30.18,10.0,ESE,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4287620,Source1,2,2022-12-10 16:37:00.000000000,2022-12-10 18:49:35.000000000,37.805183,-122.473174,37.806268,-122.47436299999998,0.099,Accident on US-101 N - CA-1 N from CA-1 (San Francisco) (US-101) to Merchant Rd (US-101).,Presidio Pkwy,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2022-12-10 16:56:00,55.0,55.0,86.0,29.65,4.0,WSW,17.0,0.06,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4288376,Source1,2,2022-11-08 04:09:30.000000000,2022-11-08 04:42:00.000000000,37.723035,-122.447863,37.718439,-122.448554,0.32,Stationary traffic on I-280 S - John F Foran Fwy S from Monterey Blvd/San Jose Ave (I-280) to Sickles Ave (I-280) due to accident.,Ocean Ave,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-11-08 03:56:00,49.0,43.0,90.0,29.65,7.0,SE,15.0,0.11,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4290749,Source1,2,2022-12-19 14:58:00.000000000,2022-12-19 16:17:04.000000000,37.775743,-122.424473,37.775527,-122.426093,0.09,Incident on FELL ST near LAGUNA ST Drive with caution.,Fell St,San Francisco,San Francisco,CA,94102-5017,US,US/Pacific,KSFO,2022-12-19 14:56:00,47.0,45.0,80.0,30.24,10.0,NNE,5.0,0.0,Cloudy,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4291571,Source1,2,2022-11-10 20:04:30,2022-11-10 20:20:30,37.80830026,-122.3670423,37.78524026,-122.3922123,2.104,Slow traffic on San Francisco-Oakland Bay Brg W - James Lick Fwy S - I-80 W from Treasure Island Rd (I-80) to Fremont St/Harrison St (I-80) due to accident.,Bay Brg,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2022-11-10 19:53:00,50.0,50.0,83.0,30.2,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-4294899,Source1,2,2022-12-10 10:46:00,2022-12-10 12:53:18,37.773079,-122.407671,37.772649,-122.407169,0.04,Accident on 8th St from I-80/James Lick Fwy/Harrison St to Bryant St.,8th St,San Francisco,San Francisco,CA,94103-4407,US,US/Pacific,KSFO,2022-12-10 10:56:00,58.0,58.0,90.0,29.73,2.0,S,28.0,0.27,Rain / Windy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
